,inn,dadata_lon,dadata_lat,workers_count,predicted_workers_count,combined_workers_count,line_2110,geometry
54,3444098272,44.5238018,48.7220901,,3.8960264718532294,3.8960264718532294,7375.0,POINT (44.5238018 48.7220901)
55,3444072700,44.5122281,48.705601,,15.273272486362924,15.273272486362924,,POINT (44.5122281 48.705601)
56,3443923116,44.5249678,48.731221,,23.558188767561358,23.558188767561358,,POINT (44.5249678 48.731221)
57,3443103650,44.4560163447072,48.7690107,,11.60042567742714,11.60042567742714,323403.0,POINT (44.4560163447072 48.7690107)
58,3442103390,44.454812116871246,48.7573164,,15.856153305104167,15.856153305104167,,POINT (44.454812116871246 48.7573164)
59,3442081749,44.546914873034595,48.7406381,,0.6524008722147965,0.6524008722147965,4008.0,POINT (44.546914873034595 48.7406381)
60,3435911075,44.7519454,48.7862021,,18.59407697293977,18.59407697293977,,POINT (44.7519454 48.7862021)
61,3435315509,44.7497398,48.7950196,,3.724197330987696,3.724197330987696,63760.0,POINT (44.7497398 48.7950196)
62,3435305540,44.7958665,48.784237,,24.043079568040582,24.043079568040582,,POINT (44.7958665 48.784237)
63,3435115387,44.7445171,48.7983844,,22.88384335306371,22.88384335306371,,POINT (44.7445171 48.7983844)
64,3435095684,44.4701782,48.7485677,,4.253441523331611,4.253441523331611,77996.0,POINT (44.4701782 48.7485677)
65,3435094088,44.501408,48.7170427,,4.73860547680713,4.73860547680713,19608.0,POINT (44.501408 48.7170427)
66,3435093888,44.745623,48.792033,,18.046655036915965,18.046655036915965,,POINT (44.745623 48.792033)
67,3435084185,44.748857,48.796478,,6.4279785995622145,6.4279785995622145,22198.0,POINT (44.748857 48.796478)
68,3435071933,44.6066743,48.8026409,,25.969207171239013,25.969207171239013,,POINT (44.6066743 48.8026409)
69,3435071475,44.73663772066527,48.8105173,,21.577765932881057,21.577765932881057,,POINT (44.73663772066527 48.8105173)
70,3426012836,44.5758068,48.4306413,,39.84769291395983,39.84769291395983,,POINT (44.5758068 48.4306413)
71,3403301951,44.6570668,48.8748395,,43.130222412595245,43.130222412595245,,POINT (44.6570668 48.8748395)
72,3403029495,44.5056324,48.6996546,,23.10819589402452,23.10819589402452,,POINT (44.5056324 48.6996546)
73,3403026222,44.50111329508161,48.805552750000004,,3.1871716479574292,3.1871716479574292,46495.0,POINT (44.50111329508161 48.805552750000004)
74,3403015407,44.48105981243665,48.79820475,,12.968613150626105,12.968613150626105,,POINT (44.48105981243665 48.79820475)
75,3025011257,48.03835307181888,46.3615822,,5.020646930397179,5.020646930397179,12589.0,POINT (48.03835307181888 46.3615822)
76,3025008790,48.0193198,46.3366175,,21.29349054144673,21.29349054144673,,POINT (48.0193198 46.3366175)
77,3025007902,47.97198741617251,46.28743095,,3.669865983794651,3.669865983794651,,POINT (47.97198741617251 46.28743095)
78,3025006842,47.73375064999999,46.082982799999996,,20.345766862939712,20.345766862939712,,POINT (47.73375064999999 46.082982799999996)
79,3025002968,48.07058221092846,46.33515,,13.012176119136718,13.012176119136718,,POINT (48.07058221092846 46.33515)
80,3023009485,47.9565158,46.4560097,,4.549735283717654,4.549735283717654,2708.0,POINT (47.9565158 46.4560097)
81,3023004670,47.86981747614486,46.67060425,,11.575614941378536,11.575614941378536,,POINT (47.86981747614486 46.67060425)
82,3023003483,47.8146356,46.1731425,,10.847864531235171,10.847864531235171,788.0,POINT (47.8146356 46.1731425)
83,3023002810,48.035204493127964,46.34312225,,2.9816391251082983,2.9816391251082983,431.0,POINT (48.035204493127964 46.34312225)
84,3023001581,47.97119405,46.34240895,,1.1529784740341942,1.1529784740341942,2262.0,POINT (47.97119405 46.34240895)
85,3019002511,48.0837088,46.3735735,,2.8463359010785965,2.8463359010785965,19584.0,POINT (48.0837088 46.3735735)
86,3018310915,47.9703518,46.4310881,,21.247603643986153,21.247603643986153,,POINT (47.9703518 46.4310881)
87,3017059110,48.0177122,46.3252768,,18.911831241030065,18.911831241030065,,POINT (48.0177122 46.3252768)
88,3017056889,48.070848871943,46.33912265,,2.0443736423248353,2.0443736423248353,274.0,POINT (48.070848871943 46.33912265)
89,3017045301,48.0439309,46.367749,,18.35310636079994,18.35310636079994,,POINT (48.0439309 46.367749)
90,3017039749,48.092054,46.344578,,41.47121963396512,41.47121963396512,,POINT (48.092054 46.344578)
91,3017032863,48.0972494,46.3610586,,12.478001906550261,12.478001906550261,,POINT (48.0972494 46.3610586)
92,3017024541,47.9698818,46.2810995,,,0.0,239.0,POINT (47.9698818 46.2810995)
93,3016060811,48.09749586718897,46.40479045,,38.861814905374345,38.861814905374345,,POINT (48.09749586718897 46.40479045)
94,3016054127,48.1227284,46.407361,,1.0734174712159952,1.0734174712159952,318.0,POINT (48.1227284 46.407361)
95,3015056386,48.0772469,46.3508432,,36.43012562144655,36.43012562144655,,POINT (48.0772469 46.3508432)
96,3015017411,48.019519964637084,46.34213815,,10.01715362584978,10.01715362584978,486.0,POINT (48.019519964637084 46.34213815)
97,3015004910,48.042403289247346,46.3558567,,12.780538757149865,12.780538757149865,,POINT (48.042403289247346 46.3558567)
98,3005006347,48.0083535,45.9757556,,6.556191317452474,6.556191317452474,2817.0,POINT (48.0083535 45.9757556)
99,3004006030,47.619874,45.8932565,,39.65467094466142,39.65467094466142,,POINT (47.619874 45.8932565)
100,0816028674,44.26869928026257,46.317767700000005,,1.600024762875739,1.600024762875739,1993.0,POINT (44.26869928026257 46.317767700000005)
101,0816007770,44.274655,46.296772,,18.314356044591182,18.314356044591182,,POINT (44.274655 46.296772)
102,0814022162,44.28771961990512,46.30971015,,5.239930588851113,5.239930588851113,,POINT (44.28771961990512 46.30971015)
103,0803002848,47.3398603,45.4461037,,3.9361821995906805,3.9361821995906805,339.0,POINT (47.3398603 45.4461037)
104,3461005253,44.4934602,48.7543468,,0.9698838971917461,0.9698838971917461,7809.0,POINT (44.4934602 48.7543468)
105,3460064591,44.5038902,48.7005158,,0.0,0.0,,POINT (44.5038902 48.7005158)
106,3460057114,44.6003621,48.5214575,,0.5649175233814301,0.5649175233814301,586.0,POINT (44.6003621 48.5214575)
107,3460016943,44.4420417,48.6971483,,4.06526891854957,4.06526891854957,15221.0,POINT (44.4420417 48.6971483)
108,3460012480,44.4675614,48.6698568,,14.946961748690557,14.946961748690557,,POINT (44.4675614 48.6698568)
109,3460007931,44.34615280081082,48.67899885,,10.391215395942423,10.391215395942423,44249.0,POINT (44.34615280081082 48.67899885)
110,3459060271,44.546968,48.751298,,62.51317790942834,62.51317790942834,326123.0,POINT (44.546968 48.751298)
111,3455052103,44.485208,48.798941,,20.645665153982115,20.645665153982115,,POINT (44.485208 48.798941)
112,3455051244,44.485853,48.7937159,,19.845695594186786,19.845695594186786,,POINT (44.485853 48.7937159)
113,3455050240,44.477523,48.805388,,2.4735186101306557,2.4735186101306557,7731.0,POINT (44.477523 48.805388)
114,3454002974,44.8517321,48.7242814,,6.178119215679837,6.178119215679837,40927.0,POINT (44.8517321 48.7242814)
115,3454003079,44.8485002,48.7201384,,13.651008173864346,13.651008173864346,,POINT (44.8485002 48.7201384)
116,3454001970,44.9208171,49.0146149,,14.497099859088168,14.497099859088168,,POINT (44.9208171 49.0146149)
117,3448057164,44.5766853,48.523681,,2.449009899999526,2.449009899999526,5508.0,POINT (44.5766853 48.523681)
118,3448038490,44.5585841,48.5175277,,16.16775832169109,16.16775832169109,144610.0,POINT (44.5585841 48.5175277)
119,3447012322,44.4314928,48.6120366,,38.85105794082237,38.85105794082237,,POINT (44.4314928 48.6120366)
120,3446502613,44.4706108,48.6778364,,42.323244874747914,42.323244874747914,,POINT (44.4706108 48.6778364)
121,3446048407,44.5249787,48.7298572,,15.034411546368629,15.034411546368629,,POINT (44.5249787 48.7298572)
122,3446011679,44.3308059974976,48.6796614,,22.374954075954946,22.374954075954946,,POINT (44.3308059974976 48.6796614)
123,3446010393,44.4438243,48.6820079,,1.4846248631039778,1.4846248631039778,8756.0,POINT (44.4438243 48.6820079)
124,3445082719,44.4848374,48.6990888,,11.764466648338312,11.764466648338312,,POINT (44.4848374 48.6990888)
125,3444253094,44.506088,48.710765,,0.8595119777001621,0.8595119777001621,816.0,POINT (44.506088 48.710765)
126,3444208172,44.5006065,48.7272946,,1.9293482700507578,1.9293482700507578,3628.0,POINT (44.5006065 48.7272946)
127,3444205100,44.4806496,48.6892428,,5.9903118727794675,5.9903118727794675,23716.0,POINT (44.4806496 48.6892428)
128,3444201321,44.5247863,48.7253043,,16.663830055676314,16.663830055676314,,POINT (44.5247863 48.7253043)
129,3444199224,44.5178533,48.7113016,,30.17175268302477,30.17175268302477,144108.0,POINT (44.5178533 48.7113016)
130,3444193127,44.5192681,48.7062368,,19.200889618923032,19.200889618923032,,POINT (44.5192681 48.7062368)
131,3444172053,44.5220428,48.7197613,,4.159366755320736,4.159366755320736,20130.0,POINT (44.5220428 48.7197613)
132,3444169685,44.552764,48.739026,,43.0840714723551,43.0840714723551,,POINT (44.552764 48.739026)
133,3444168610,44.5025624,48.7142814,,2.066049031173824,2.066049031173824,2563.0,POINT (44.5025624 48.7142814)
134,3444140710,44.49945827275375,48.734550999999996,,29.249002361583784,29.249002361583784,,POINT (44.49945827275375 48.734550999999996)
135,3444055977,44.4934299,48.7100689,,38.85550668368267,38.85550668368267,,POINT (44.4934299 48.7100689)
136,3443121144,44.460546,48.7657216,,3.969623291008544,3.969623291008544,42735.0,POINT (44.460546 48.7657216)
137,3443112076,44.4711193,48.7197965,,5.190774458725661,5.190774458725661,1078.0,POINT (44.4711193 48.7197965)
138,3443111900,44.4886141,48.7343526,,18.764290369186895,18.764290369186895,,POINT (44.4886141 48.7343526)
139,3443110336,44.477763,48.758155,,17.58925577528912,17.58925577528912,,POINT (44.477763 48.758155)
140,3443089638,44.495991,48.7526563,,17.574837636007842,17.574837636007842,,POINT (44.495991 48.7526563)
141,3443085464,44.4164188,48.7596329,,2.792914241245967,2.792914241245967,6146.0,POINT (44.4164188 48.7596329)
142,3443065884,44.4738333,48.7263992,,45.286761928328275,45.286761928328275,,POINT (44.4738333 48.7263992)
143,3443063862,44.4787257,48.7900523,,16.614141668827273,16.614141668827273,,POINT (44.4787257 48.7900523)
144,3443057650,44.49945827275375,48.734550999999996,,17.891606824172534,17.891606824172534,,POINT (44.49945827275375 48.734550999999996)
145,3442107242,44.5837653,48.7709961,,1.61112432459967,1.61112432459967,726.0,POINT (44.5837653 48.7709961)
146,3442065539,44.535866,48.725649,,9.620095322644389,9.620095322644389,,POINT (44.535866 48.725649)
147,3441041895,44.597205,48.7969442,,61.32824888297133,61.32824888297133,183113.0,POINT (44.597205 48.7969442)
148,3441040115,44.5528824,48.7646889,,32.34624244992558,32.34624244992558,,POINT (44.5528824 48.7646889)
149,3441026015,44.5038221,48.7449417,,24.001866312892766,24.001866312892766,,POINT (44.5038221 48.7449417)
150,3435122994,44.7472,48.817302,,9.544653187590232,9.544653187590232,,POINT (44.7472 48.817302)
151,3435119688,44.7454623,48.8037811,,1.1584807921998337,1.1584807921998337,10077.0,POINT (44.7454623 48.8037811)
152,3435114048,44.7545779,48.7925139,,4.5194284090549655,4.5194284090549655,46380.0,POINT (44.7545779 48.7925139)
153,3435111784,44.744635457834555,48.7875215,,0.020836699701234807,0.020836699701234807,2019.0,POINT (44.744635457834555 48.7875215)
154,3435108439,44.8113028,48.8141653,,23.9003163390595,23.9003163390595,,POINT (44.8113028 48.8141653)
155,3435094056,44.750025,48.791914,,20.463539853553193,20.463539853553193,,POINT (44.750025 48.791914)
156,3435083495,44.5153353,48.7081906,,10.952032795143573,10.952032795143573,,POINT (44.5153353 48.7081906)
157,3435077999,44.743431,48.799434,,10.808101352865009,10.808101352865009,,POINT (44.743431 48.799434)
158,3435074596,48.114864,46.40748675,,15.457179254752717,15.457179254752717,,POINT (48.114864 46.40748675)
159,3435056075,44.8254423,48.76227205,,7.771829372477128,7.771829372477128,19176.0,POINT (44.8254423 48.76227205)
160,3428990196,44.857324000000006,48.70518955,,33.648671811559495,33.648671811559495,,POINT (44.857324000000006 48.70518955)
161,3428989828,44.7064255,48.7692743,,42.264524484516734,42.264524484516734,,POINT (44.7064255 48.7692743)
162,3428982903,44.9387301,48.6938858,,39.628737829479654,39.628737829479654,,POINT (44.9387301 48.6938858)
163,3428003562,44.57747136600686,48.7053718,,41.12674686942765,41.12674686942765,,POINT (44.57747136600686 48.7053718)
164,3428000515,44.5700636,48.7087289,,36.600273259243835,36.600273259243835,,POINT (44.5700636 48.7087289)
165,3428001090,44.5510325,48.703128,,37.872497559487954,37.872497559487954,,POINT (44.5510325 48.703128)
166,3426011938,44.7825609,48.4710659,,38.034312335106236,38.034312335106236,,POINT (44.7825609 48.4710659)
167,3425004670,44.55008948007182,48.74953815,,36.69258918697729,36.69258918697729,,POINT (44.55008948007182 48.74953815)
168,3415069414,45.4551874,48.6567737,,32.4532200264681,32.4532200264681,,POINT (45.4551874 48.6567737)
169,3415069125,45.3137735,48.8769704,,32.591872010790695,32.591872010790695,,POINT (45.3137735 48.8769704)
170,3415012312,45.3688583,48.6633439,,37.64902262718758,37.64902262718758,,POINT (45.3688583 48.6633439)
171,3415008806,45.1950263,48.6965714,,22.85703102549378,22.85703102549378,,POINT (45.1950263 48.6965714)
172,3415008041,45.06209360567868,48.47457715,,38.233132640431286,38.233132640431286,,POINT (45.06209360567868 48.47457715)
173,3415008130,45.2024694,48.70949,,46.65417979851856,46.65417979851856,,POINT (45.2024694 48.70949)
174,3405012271,44.8270693,49.0613035,,35.09341186766052,35.09341186766052,,POINT (44.8270693 49.0613035)
175,3405010884,44.86927962198716,49.178993250000005,,34.401447388815605,34.401447388815605,,POINT (44.86927962198716 49.178993250000005)
176,3403301912,44.48273429274809,48.806681049999995,,41.64769066925538,41.64769066925538,,POINT (44.48273429274809 48.806681049999995)
177,3403023239,44.5758788,48.8544144,,30.856355070130714,30.856355070130714,,POINT (44.5758788 48.8544144)
178,3403019779,44.530921313537775,48.72442675,,21.071911624528518,21.071911624528518,,POINT (44.530921313537775 48.72442675)
179,3025028074,48.017556,46.327355,,1.0365305885226093,1.0365305885226093,1345.0,POINT (48.017556 46.327355)
180,3025016350,48.0472637,46.3480648,,8.386370051541196,8.386370051541196,25720.0,POINT (48.0472637 46.3480648)
181,3025015325,48.021912,46.317971,,16.893333575730907,16.893333575730907,,POINT (48.021912 46.317971)
182,3025014459,48.0258711,46.3334666,,15.782002079224764,15.782002079224764,,POINT (48.0258711 46.3334666)
183,3025010542,47.993556842670316,46.296364350000005,,21.29349054144673,21.29349054144673,,POINT (47.993556842670316 46.296364350000005)
184,3023007495,48.0314841,46.3544563,,4.652164692724007,4.652164692724007,1509.0,POINT (48.0314841 46.3544563)
185,3023001694,48.073576,46.1063837,,14.771580899346654,14.771580899346654,,POINT (48.073576 46.1063837)
186,3019019265,48.0967092,46.1187879,,12.510769991571035,12.510769991571035,21334.0,POINT (48.0967092 46.1187879)
187,3019015366,48.0462714,46.3635525,,20.817370630486923,20.817370630486923,,POINT (48.0462714 46.3635525)
188,3019012904,48.092688777115946,46.3539918,,21.29349054144673,21.29349054144673,,POINT (48.092688777115946 46.3539918)
189,3019012968,48.0464723,46.3748758,,3.905565434869869,3.905565434869869,,POINT (48.0464723 46.3748758)
190,3019012206,48.17740907578422,46.34052405,,1.434410842945141,1.434410842945141,171828.0,POINT (48.17740907578422 46.34052405)
191,3019011749,48.1410169,46.412062649999996,,17.664922403637778,17.664922403637778,,POINT (48.1410169 46.412062649999996)
192,3019010262,48.0226091,46.3179601,,1.1838339792079324,1.1838339792079324,,POINT (48.0226091 46.3179601)
193,3018313842,47.9961356447876,46.4097655,,3.153291844916078,3.153291844916078,149.0,POINT (47.9961356447876 46.4097655)
194,3018310626,48.01373249992818,46.321582199999995,,11.411559466729676,11.411559466729676,,POINT (48.01373249992818 46.321582199999995)
195,3017055010,48.04602632290714,46.32543875,,37.552571776573515,37.552571776573515,,POINT (48.04602632290714 46.32543875)
196,3017052563,48.0114538,46.3729968,,0.0,0.0,677.0,POINT (48.0114538 46.3729968)
197,3017050439,47.99422686386155,46.3125949,,1.4555402934007464,1.4555402934007464,,POINT (47.99422686386155 46.3125949)
198,3017029490,47.9969637,46.3125073,,34.03309335939127,34.03309335939127,,POINT (47.9969637 46.3125073)
199,3016070224,48.0059038,46.3253339,,1.0208327700007693,1.0208327700007693,206.0,POINT (48.0059038 46.3253339)
200,3016060699,48.045591199999976,46.359019700000005,,2.417953867747455,2.417953867747455,761.0,POINT (48.045591199999976 46.359019700000005)
201,3016059830,48.0967216,46.3590846,,3.1631017283723004,3.1631017283723004,7302.0,POINT (48.0967216 46.3590846)
202,3016058925,48.09709698096949,46.400673499999996,,39.15749588622683,39.15749588622683,,POINT (48.09709698096949 46.400673499999996)
203,3016051895,48.061092523395025,46.37055145,,24.331142077216242,24.331142077216242,,POINT (48.061092523395025 46.37055145)
204,3016047338,48.0786288,46.4082852,,2.920061534751717,2.920061534751717,15.0,POINT (48.0786288 46.4082852)
205,3015107739,48.0559229,46.3656435,,2.957984098538317,2.957984098538317,7480.0,POINT (48.0559229 46.3656435)
206,3015105643,47.9719523,46.2799368,,18.457611805822854,18.457611805822854,,POINT (47.9719523 46.2799368)
207,3015104470,48.1040166,46.3421437,,5.388238743893062,5.388238743893062,,POINT (48.1040166 46.3421437)
208,3015104030,48.0389498,46.3465797,,24.510705432977304,24.510705432977304,,POINT (48.0389498 46.3465797)
209,3015096565,48.04356177588983,46.34714525,,0.8696320668853623,0.8696320668853623,841.0,POINT (48.04356177588983 46.34714525)
210,3015094487,48.0351869,46.3521629,,2.2360224698200195,2.2360224698200195,10098.0,POINT (48.0351869 46.3521629)
211,3015093236,48.06753205665087,46.34346605,,15.430768200888846,15.430768200888846,,POINT (48.06753205665087 46.34346605)
212,3015090370,48.00589489968661,46.3398575,,20.173719308371524,20.173719308371524,,POINT (48.00589489968661 46.3398575)
213,3015079351,48.08569859809748,46.35632975,,20.012118751308762,20.012118751308762,,POINT (48.08569859809748 46.35632975)
214,3015075798,48.0732549,46.1106454,,0.5331624233913068,0.5331624233913068,1429.0,POINT (48.0732549 46.1106454)
215,3013015916,45.717902753182976,48.58524655,,15.156442429893467,15.156442429893467,,POINT (45.717902753182976 48.58524655)
216,3013002561,45.7200634,48.585374,,21.47923960247241,21.47923960247241,,POINT (45.7200634 48.585374)
217,3011006200,46.116649800000005,48.0613359,,15.498180395599402,15.498180395599402,,POINT (46.116649800000005 48.0613359)
218,3009011997,47.989292,46.2620416,,,0.0,,POINT (47.989292 46.2620416)
219,3009011958,47.989292,46.2620416,,,0.0,,POINT (47.989292 46.2620416)
220,3007009520,47.5641863,45.6432469,,0.0,0.0,969.0,POINT (47.5641863 45.6432469)
221,3006008530,48.44817153611146,47.04889185,,51.174546673660714,51.174546673660714,,POINT (48.44817153611146 47.04889185)
222,3005311164,48.06903056244841,46.11490835,,1.1528760885742244,1.1528760885742244,12169.0,POINT (48.06903056244841 46.11490835)
223,3002008473,48.5305514,46.3988305,,14.385554004681548,14.385554004681548,70183.0,POINT (48.5305514 46.3988305)
224,3001005310,46.1905298,48.2753708,,37.55981590781654,37.55981590781654,,POINT (46.1905298 48.2753708)
225,3001005102,46.2112752,48.2469894,,37.55981590781654,37.55981590781654,,POINT (46.2112752 48.2469894)
226,2604000053,44.2279323,45.3701507,,6.299544374878368,6.299544374878368,85.0,POINT (44.2279323 45.3701507)
227,0816032590,44.270187,46.306999,,11.201142919871767,11.201142919871767,,POINT (44.270187 46.306999)
228,0816025377,44.2728368,46.3076762,,1.6080658671558368,1.6080658671558368,4382.0,POINT (44.2728368 46.3076762)
229,0816024430,44.2739638,46.3031474,,17.245542409123868,17.245542409123868,,POINT (44.2739638 46.3031474)
230,0816005540,44.2689616,46.3090017,,0.0,0.0,1532.0,POINT (44.2689616 46.3090017)
231,0816000333,44.2972999,46.2970265,,8.099458807358593,8.099458807358593,4971.0,POINT (44.2972999 46.2970265)
232,6163128086,44.52758304299877,48.716229799999994,,4.7431956696339554,4.7431956696339554,24237.0,POINT (44.52758304299877 48.716229799999994)
233,0803002213,47.3432893,45.3931358,,36.29626474411114,36.29626474411114,,POINT (47.3432893 45.3931358)
234,0806090306,45.4275948,47.8525995,,45.24761315322985,45.24761315322985,,POINT (45.4275948 47.8525995)
235,0810003232,46.042532,45.3315191,,36.82656599514259,36.82656599514259,,POINT (46.042532 45.3315191)
236,0810004194,45.8196408,45.2518498,,36.2424559818989,36.2424559818989,,POINT (45.8196408 45.2518498)
237,0813890014,47.4311185,45.6093996,,30.944182572744797,30.944182572744797,,POINT (47.4311185 45.6093996)
238,0814069259,44.2842828,46.2998106,,36.97837881924737,36.97837881924737,,POINT (44.2842828 46.2998106)
239,0814117135,44.2728368,46.3076762,,17.416038511135614,17.416038511135614,172619.0,POINT (44.2728368 46.3076762)
240,0814168309,44.2755069,46.3117009,,41.16377678274819,41.16377678274819,,POINT (44.2755069 46.3117009)
241,0814168651,44.2766647,46.3185196,,36.693396456531744,36.693396456531744,,POINT (44.2766647 46.3185196)
242,0814171140,44.253429,46.3084622,,9.614675987655415,9.614675987655415,36680.0,POINT (44.253429 46.3084622)
243,0816002228,44.25090043238295,46.2949957,,7.205461167464533,7.205461167464533,,POINT (44.25090043238295 46.2949957)
244,0816015322,44.279272,46.324642,,1.8040621630703448,1.8040621630703448,1388.0,POINT (44.279272 46.324642)
245,0816021855,44.2634356,46.3103363,,1.5131233019261536,1.5131233019261536,6324.0,POINT (44.2634356 46.3103363)
